ID,ENDOR||PRODUCT,ENDOR||PRODUCT,VENDOR,PRODUCT,PRONAME,ANOTHERNAME,LANGUAGE,CLUE URL,LICENSE,DOWNLOAD1,DOWNLOAD2,DOWNLOAD3,DOWNLOAD4,DOWNLOAD5,openhub,备注,,,,,,
2088,  ninkobb||ninkobb,,ninkobb,ninkobb,NinkoBB,,PHP,https://github.com/Nijikokun/NinkoBB,,git://github.com/Nijikokun/NinkoBB.git master,,,,,,,,,,,,
2089,,,drupal,nivo_slider,Nivo Slider:Drupal,,PHP,https://www.drupal.org/project/nivo_slider,GPL-2.0+,https://www.drupal.org/project/nivo_slider,,,,,,,,,,,,
2090,  nmdeluxe||nmdeluxe  news_manager_deluxe||news_manager_deluxe,  nmdeluxe||nmdeluxe  news_manager_deluxe||news_manager_deluxe,nmdeluxe,nmdeluxe,NMDeluxe,News Manager Deluxe,PHP,http://sourceforge.net/projects/nmdeluxe/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/nmdeluxe/,,,,,,,,,,,,
2091,  nmdeluxe||nmdeluxe  news_manager_deluxe||news_manager_deluxe,  nmdeluxe||nmdeluxe  news_manager_deluxe||news_manager_deluxe,news_manager_deluxe,news_manager_deluxe,NMDeluxe,News Manager Deluxe,PHP,http://sourceforge.net/projects/nmdeluxe/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/nmdeluxe/,,,,,,,,,,,,
2092,  nmnnewsletter||nmnnewsletter,,nmnnewsletter,nmnnewsletter,NmnNewsletter,,PHP,http://sourceforge.net/projects/nmnnewsletter/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),http://sourceforge.net/projects/nmnnewsletter/,,,,,,,,,,,,
2093,  danielkorte||nodeaccesskeys,  danielkorte||nodeaccesskeys,danielkorte,nodeaccesskeys,Node Access Keys:Drupal,,PHP,https://www.drupal.org/project/nodeaccesskeys,GPL-2.0+,https://www.drupal.org/project/nodeaccesskeys,,,,,,,,,,,,
2094,  node_access_user_reference_project||nodeaccess_userreference_module,  node_access_user_reference_project||nodeaccess_userreference_module,node_access_user_reference_project,nodeaccess_userreference_module,Node Access User Reference:Drupal,,PHP,https://www.drupal.org/project/nodeaccess_userreference,GPL-2.0+,git://git.drupal.org/project/nodeaccess_userreference.git,,,,,,,,,,,,
2095,  scott_reynen||node_embed,  scott_reynen||node_embed,scott_reynen,node_embed,Node Embed:Drupal,,PHP,https://www.drupal.org/project/node_embed,GPL-2.0+,https://www.drupal.org/project/node_embed,,,,,,,,,,,,
2096,  justin_ellison||node_gallery,  justin_ellison||node_gallery,justin_ellison,node_gallery,Node Gallery:Drupal,,PHP,https://www.drupal.org/project/node_gallery,GPL-2.0+,https://www.drupal.org/project/node_gallery,,,,,,,,,,,,
2097,  ronan_dowling||node_hierarchy,  ronan_dowling||node_hierarchy,ronan_dowling,node_hierarchy,Node Hierarchy:Drupal,,PHP,https://www.drupal.org/project/nodehierarchy,GPL-2.0+,https://www.drupal.org/project/nodehierarchy,,,,,,,,,,,,
2098,  node_limit_number_project||node_limitnumber,  node_limit_number_project||node_limitnumber,node_limit_number_project,node_limitnumber,Node Limit Number:Drupal,,PHP,https://www.drupal.org/project/node_limitnumber,GPL-2.0+,https://www.drupal.org/project/node_limitnumber,,,,,,,,,,,,
2099,  chris_desautels||node_parameter_control,  chris_desautels||node_parameter_control,chris_desautels,node_parameter_control,Node Parameter Control:Drupal,,PHP,https://www.drupal.org/project/node_parameter_control,GPL-2.0+,git://git.drupal.org/project/node_parameter_control.git,,,,,,,,,,,,
2100,  ariel_barreiro||noderecommendation,  ariel_barreiro||noderecommendation,ariel_barreiro,noderecommendation,Node Recommendation:Drupal,,PHP,https://www.drupal.org/project/noderecommendation,GPL-2.0+,https://www.drupal.org/project/noderecommendation,,,,,,,,,,,,
2101,  adcisolutions||node_view_permissions,  adcisolutions||node_view_permissions,adcisolutions,node_view_permissions,Node View Permissions:Drupal,,PHP,https://www.drupal.org/project/node_view_permissions,GPL-2.0+,https://www.drupal.org/project/node_view_permissions,,,,,,,,,,,,
2102,  joyent||node.js  nodejs||node.js,  joyent||node.js  nodejs||node.js,joyent,node.js,Node.js,,C++,https://www.openhub.net/p/node,Apache-2.0,git://github.com/joyent/node master,http://nodejs.org/download/,,,,,,,,,,,
2103,  joyent||node.js  nodejs||node.js,  joyent||node.js  nodejs||node.js,nodejs,node.js,Node.js,,C++,https://www.openhub.net/p/node,Apache-2.0,git://github.com/joyent/node master,http://nodejs.org/download/,,,,,,,,,,,
2104,,,drupal,nodequeue,Nodequeue:Drupal,,PHP,https://www.drupal.org/project/nodequeue,GPL-2.0+,git://git.drupal.org/project/nodequeue.git,,,,,,,,,,,,
2105,,,angrydonuts,nodequeue,Nodequeue:Drupal,,PHP,https://www.drupal.org/project/nodequeue,GPL-2.0+,git://git.drupal.org/project/nodequeue.git,,,,,,,,,,,,
2106,  nodewords_project||nodewords,  nodewords_project||nodewords,nodewords_project,nodewords,Nodewords: D6 Meta Tags:Drupal,Nodewords:Drupal;Meta tags:Drupal,PHP,https://www.drupal.org/project/nodewords,GPL-2.0+,https://www.drupal.org/project/nodewords,,,,,,D6 Meta Tags:Drupal,,,,,,
2107,  nori_gem_project||nori_gem,,nori_gem_project,nori_gem,nori gem,,Ruby,https://github.com/savonrb/nori,,https://github.com/savonrb/nori.git,,,,,,,,,,,,
2108,  noserub||noserub,,noserub,noserub,NoseRub,,PHP,https://www.openhub.net/p/NoseRub,MIT,https://code.google.com/p/noserub/,,,,,,,,,,,,
2109,  wonko||notftp,,wonko,notftp,NotFTP,,PHP,http://sourceforge.net/projects/notftp/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/notftp/files/notftp/,,,,,,,,,,,,
2110,,,notify_project,notify,Notify:Drupal,,PHP,https://www.drupal.org/project/notify,GPL-2.0+,https://www.drupal.org/project/notify,,,,,,,,,,,,
2111,  notmuchmail||notmuch,,notmuchmail,notmuch,Notmuch,,C,https://github.com/bartman/notmuch,,https://github.com/bartman/notmuch.git,git://notmuchmail.org/git/notmuch,,,,,,,,,,,
2112,  notsopureedit||notsopureedit,,notsopureedit,notsopureedit,notsoPureEdit,,JavaScript,https://www.openhub.net/p/notsopureedit,GPL-2.0+,http://notsopureedit.googlecode.com/svn/trunk,,,,,,,,,,,,
2113,  novaboard||novaboard,,novaboard,novaboard,NovaBoard,,PHP,https://www.openhub.net/p/novaboard,,http://novaboard.googlecode.com/svn/trunk/,,,,,,,,,,,,
2114,  npmjs||node_packaged_modules,,npmjs,node_packaged_modules,npm,Node Packaged Modules,JavaScript,https://github.com/npm/npm,,https://github.com/npm/npm.git,,,,,,,,,,,,
2115,  nlnetlabs||nsd,,nlnetlabs,nsd,NSD,,C,https://www.openhub.net/p/nsd,BSD-3-Clause,http://www.nlnetlabs.nl/svn/nsd/trunk,,,,,,,,,,,,
2116,  nspluginwrapper||nspluginwrapper,,nspluginwrapper,nspluginwrapper,nspluginwrapper,,C,https://www.openhub.net/p/12179,GPL-2.0+,http://nspluginwrapper.org/download/,http://svn.beauchesne.info/svn/gwenole/projects/nspluginwrapper/trunk,,,,提供的页面打不开,,,,,,,
2117,  simple_php_forum||simple_php_forum,,simple_php_forum,simple_php_forum,NSSboard,Simple PHP Forum,PHP,https://www.openhub.net/p/nssboard,GPL-2.0+,https://code.google.com/p/nssboard/,,,,,,,,,,,,
2118,  arthurdejong||nss-pam-ldapd,,arthurdejong,nss-pam-ldapd,nss-pam-ldapd,nss-ldapd;libnss-ldapd,C,https://github.com/arthurdejong/nss-pam-ldapd,,https://github.com/arthurdejong/nss-pam-ldapd.git,http://arthurdejong.org/git/nss-pam-ldapd/,,,,,,,,,,,
2119,  luca_deri||ntop  ntop||ntop,  luca_deri||ntop  ntop||ntop,luca_deri,ntop,ntop,,PHP,http://sourceforge.net/projects/ntop/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/ntop/files/ntopng/,,,,,,,,,,,,
2120,  luca_deri||ntop  ntop||ntop,  luca_deri||ntop  ntop||ntop,ntop,ntop,ntop,,PHP,http://sourceforge.net/projects/ntop/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/ntop/files/ntopng/,,,,,,,,,,,,
2121,  ntp||ntp,,ntp,ntp,NTP,,C,http://www.eecis.udel.edu/~ntp/ntp_spool/ntp4/,,http://www.eecis.udel.edu/~ntp/ntp_spool/ntp4/,,,,,*,,,,,,,
2122,  nuboard||nuboard,,nuboard,nuboard,nuBoard,,PHP,http://sourceforge.net/projects/nuboard/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/nuboard/,,,,,,,,,,,,
2123,  nusoftware||nubuilder,,nusoftware,nubuilder,nuBuilder,,javascript,https://www.openhub.net/p/nubuilder,GPL-3.0+,https://svn.code.sf.net/p/nubuilder/code/,,,,,,,,,,,,
2124,  nuclearbb||nuclearbb,,nuclearbb,nuclearbb,NuclearBB,,PHP,http://sourceforge.net/projects/nuclearbb/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/nuclearbb/,,,,,,,,,,,,
2125,  nucleus_group||nucleus_cms  nucleus_cms||nucleus_cms  nucleuscms||nucleus_cms,  nucleus_group||nucleus_cms  nucleus_cms||nucleus_cms  nucleuscms||nucleus_cms,nucleus_group,nucleus_cms,Nucleus CMS,,PHP,https://www.openhub.net/p/nucleuscms,GPL-2.0+,git://git.code.sf.net/p/nucleuscms/code,http://git.code.sf.net/p/nucleuscms/code,,,,,,,,,,,
2126,  nucleus_group||nucleus_cms  nucleus_cms||nucleus_cms  nucleuscms||nucleus_cms,  nucleus_group||nucleus_cms  nucleus_cms||nucleus_cms  nucleuscms||nucleus_cms,nucleus_cms,nucleus_cms,Nucleus CMS,,PHP,https://www.openhub.net/p/nucleuscms,GPL-2.0+,git://git.code.sf.net/p/nucleuscms/code,http://git.code.sf.net/p/nucleuscms/code,,,,,,,,,,,
2127,  nucleus_group||nucleus_cms  nucleus_cms||nucleus_cms  nucleuscms||nucleus_cms,  nucleus_group||nucleus_cms  nucleus_cms||nucleus_cms  nucleuscms||nucleus_cms,nucleuscms,nucleus_cms,Nucleus CMS,,PHP,https://www.openhub.net/p/nucleuscms,GPL-2.0+,git://git.code.sf.net/p/nucleuscms/code,http://git.code.sf.net/p/nucleuscms/code,,,,,,,,,,,
2128,  nufw||nufw,,nufw,nufw,NuFW,,C,https://github.com/regit/nufw,,https://github.com/regit/nufw.git,,,,,,,,,,,,
2129,  nuggetz||nuggetz_cms,,nuggetz,nuggetz_cms,Nuggetz CMS,,PHP,http://www.nuggetz.co.uk/,,http://www.nuggetz.co.uk/,,,,,,,,,,,,
2130,  nuked-klan||nuked-klan,,nuked-klan,nuked-klan,Nuked Klan,Nuked-Klan,PHP,https://github.com/Nuked-Klan/CMS_Nuked-Klan,,https://github.com/Nuked-Klan/CMS_Nuked-Klan.git,,,,,,,,,,,,
2131,  robert_garrigos||nukehall,,robert_garrigos,nukehall,NukeHall,,"JavaScript,PHP",http://sourceforge.net/projects/nukehall/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/nukehall/,,,,,,,,,,,,
2132,  nukescripts||nukesentinel,,nukescripts,nukesentinel,NukeSentinel,,PHP,http://sourceforge.net/projects/nukescripts/,,http://sourceforge.net/projects/nukescripts/files/NukeSentinel%28tm%29/,,,,,,,,,,,,
2133,  nullam||nullam_blog,,nullam,nullam_blog,Nullam Blog,,PHP,http://sourceforge.net/projects/nullam/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/nullam/code/,,,,,,,,,,,,
2134,  nulllogic||groupware  dan_cahill||nulllogic_groupware,  nulllogic||groupware  dan_cahill||nulllogic_groupware,nulllogic,groupware,NullLogic Groupware,,C,http://sourceforge.net/projects/nullgroupware/,"GNU General Public License version 2.0 (GPLv2),Other License",http://sourceforge.net/projects/nullgroupware/,,,,,,,,,,,,
2135,  nulllogic||groupware  dan_cahill||nulllogic_groupware,  nulllogic||groupware  dan_cahill||nulllogic_groupware,dan_cahill,nulllogic_groupware,NullLogic Groupware,,C,http://sourceforge.net/projects/nullgroupware/,"GNU General Public License version 2.0 (GPLv2),Other License",http://sourceforge.net/projects/nullgroupware/,,,,,,,,,,,,
2136,  dietrich_ayala||nusoap,,dietrich_ayala,nusoap,NuSOAP,,PHP,http://sourceforge.net/projects/nusoap/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),http://sourceforge.net/projects/nusoap/files/,,,,,,,,,,,,
2137,  alkacon||oamp_comments,,alkacon,oamp_comments,OAMP Comments,OAMP,"Java,JavaScript",https://github.com/alkacon/alkacon-oamp,,https://github.com/alkacon/alkacon-oamp.git,,,,,,,,,,,,
2138,  nongnu||oath_toolkit,,nongnu,oath_toolkit,OATH Toolkit,,C,http://download.savannah.gnu.org/releases/oath-toolkit/,,http://download.savannah.gnu.org/releases/oath-toolkit/,,,,,,,,,,,,
2139,  odelao||obophix,,odelao,obophix,OBOphiX,obophix FrameWork (CMS portal),"JavaScript,PHP",http://sourceforge.net/projects/obophix/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/obophix/,,,,,,,,,,,,
2140,  inria||ocaml,,inria,ocaml,OCaml,,"OCaml,C",https://github.com/ocaml/ocaml,,https://github.com/ocaml/ocaml.git,http://caml.inria.fr/svn/ocaml/trunk/,,,,,,,,,,,
2141,  linux-ha||ocf_resource_agents,,linux-ha,ocf_resource_agents,OCF Resource Agents,,shell,http://sourceforge.net/projects/sapagents/,GNU General Public License version 2.0 (GPLv2),https://svn.code.sf.net/p/sapagents/svn/trunk,,,,,,,,,,,,
2142,  ocportal||ocportal,,ocportal,ocportal,ocPortal,,PHP,https://github.com/chrisgraham/ocPortal,Common Public Attribution License,https://github.com/chrisgraham/ocPortal.git,,,,,,,,,,,,
2143,  ocsinventory-ng||ocs_inventory_ng,,ocsinventory-ng,ocs_inventory_ng,OCS Inventory NG,Open Computer and Software Inventory Next Generation,"C,C++,PHP,Perl",http://sourceforge.net/projects/ocsinventory/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/ocsinventory/code/trunk,,,,,,,,,,,,
2144,  odcms||odcms,,odcms,odcms,odCMS,,PHP,https://code.google.com/p/odcms/,GNU GPL v3,http://odcms.googlecode.com/svn/trunk/ odcms-read-only,,,,,,,,,,,,
2145,,slashes%26dots,slashes&dots,offria,Offiria,,PHP,https://github.com/offiria/offiria,,https://github.com/offiria/offiria.git,,,,,,,,,,,,
2146,  oftc||oftc-hybrid,,oftc,oftc-hybrid,oftc-hybrid,,C,https://github.com/oftc/oftc-hybrid,,https://github.com/oftc/oftc-hybrid.git,,,,,,,,,,,,
2147,  mike_stefanello||og_features,  mike_stefanello||og_features,mike_stefanello,og_features,OG Features:Drupal,,PHP,https://www.drupal.org/project/og_features,GPL-2.0+,https://www.drupal.org/project/og_features,,,,,,,,,,,,
2148,  gizra||og_vocab,  gizra||og_vocab,gizra,og_vocab,OG Vocabulary:Drupal,Organic Groups (OG) Vocabulary:Drupal,PHP,https://www.drupal.org/project/og_vocab,GPL-2.0+,https://www.drupal.org/project/og_vocab,,,,,,,,,,,,
2149,  ohhasp||ohhasp,,ohhasp,ohhasp,OhhASP,,ASP,http://sourceforge.net/projects/ohhasp/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/ohhasp/,,,,,,,,,,,,
2150,,,olate,olatedownload,Olate Download,,PHP,http://sourceforge.net/projects/olatedownload/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),svn://svn.code.sf.net/p/olatedownload/code/trunk,,,,,,,,,,,,
2151,  brian_wilson||ol'bookmarks,,brian_wilson,ol'bookmarks,ol'bookmarks,ol' bookmarks manager,PHP,http://sourceforge.net/projects/olbookmarks/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/olbookmarks/,,,,,,,,,,,,
2152,  ol-commerce_project||ol-commerce,,ol-commerce_project,ol-commerce,ol-commerce,,PHP,http://sourceforge.net/projects/ol-commerce/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/ol-commerce/code/trunk,http://sourceforge.net/projects/ol-commerce/,,,,,,,,,,,
2153,  daniel_honrade||om_maximenu,  daniel_honrade||om_maximenu,daniel_honrade,om_maximenu,OM Maximenu:Drupal,,PHP,https://www.drupal.org/project/om_maximenu,GPL-2.0+,https://www.drupal.org/project/om_maximenu,,,,,,,,,,,,
2154,  xapian||omega,,xapian,omega,Omega,,C,http://xapian.org/download,,http://xapian.org/download,,,,,,,,,,,,
2155,  omegaboard||omegaboard,,omegaboard,omegaboard,Omegaboard,,PHP,http://sourceforge.net/projects/omegaboard/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/omegaboard/,,,,,,,,,,,,
2156,  omeka||omeka,,omeka,omeka,Omeka,,PHP,https://github.com/omeka/Omeka,,https://github.com/omeka/Omeka.git,,,,,,,,,,,,
2157,,,madeofcode,omniauth-facebook,omniauth-facebook gem,,Ruby,https://github.com/mkdynamic/omniauth-facebook,,https://github.com/mkdynamic/omniauth-facebook.git,,,,,,,,,,,,
2158,  intridea||omniauth-oauth2_gem,,intridea,omniauth-oauth2_gem,omniauth-oauth2 gem,,Ruby,https://github.com/intridea/omniauth-oauth2,,https://github.com/intridea/omniauth-oauth2.git,,,,,,,,,,,,
2159,  oneclickorgs||one_click_orgs,,oneclickorgs,one_click_orgs,One Click Orgs,,Ruby,https://github.com/oneclickorgs/one-click-orgs,,https://github.com/oneclickorgs/one-click-orgs.git,,,,,,,,,,,,
2160,  offl||online_fantasy_football_league  online_fantasy_football_league||offl,  offl||online_fantasy_football_league  online_fantasy_football_league||offl,offl,online_fantasy_football_league,Online Fantasy Football League,OFFL,PHP,http://sourceforge.net/projects/offl/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/offl/,,,,,,,,,,,,
2161,  offl||online_fantasy_football_league  online_fantasy_football_league||offl,  offl||online_fantasy_football_league  online_fantasy_football_league||offl,online_fantasy_football_league,offl,Online Fantasy Football League,OFFL,PHP,http://sourceforge.net/projects/offl/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/offl/,,,,,,,,,,,,
2162,  onlinegrades||online_grades,,onlinegrades,online_grades,Online Grades,Online Grades & Attendance,PHP,http://sourceforge.net/projects/onlinegrades/,GNU General Public License version 2.0 (GPLv2),http://sourceforge.net/projects/onlinegrades/,,,,,,,,,,,,
2163,,,oh_no_not_another_cms,oh_no_not_another_cms,Onnac,Oh No! Not Another CMS,PHP,http://sourceforge.net/projects/onnac/,BSD License,svn://svn.code.sf.net/p/onnac/code/trunk,,,,,,,,,,,,
2164,,,open_atrium_project,open_atrium,Open Atrium Core:Drupal,,PHP,https://www.drupal.org/project/oa_core,,https://www.drupal.org/project/oa_core,,,,,,,,,,,,
2165,  aliacom||open_business_management  open_business_management||open_business_management  obm||open_business_management,  aliacom||open_business_management  open_business_management||open_business_management  obm||open_business_management,aliacom,open_business_management,Open Business Management,,"Java,Python",http://git.obm.org/obm,Affero GPL 3,http://git.obm.org/obm,,,,,,,,,,,,
2166,  aliacom||open_business_management  open_business_management||open_business_management  obm||open_business_management,  aliacom||open_business_management  open_business_management||open_business_management  obm||open_business_management,open_business_management,open_business_management,Open Business Management,,"Java,Python",http://git.obm.org/obm,Affero GPL 3,http://git.obm.org/obm,,,,,,,,,,,,
2167,  aliacom||open_business_management  open_business_management||open_business_management  obm||open_business_management,  aliacom||open_business_management  open_business_management||open_business_management  obm||open_business_management,obm,open_business_management,Open Business Management,,"Java,Python",http://git.obm.org/obm,Affero GPL 3,http://git.obm.org/obm,,,,,,,,,,,,
2168,  open-classifieds||open_classifieds,,open-classifieds,open_classifieds,Open Classifieds,,PHP,https://github.com/open-classifieds/OpenClassifieds,,https://github.com/open-classifieds/OpenClassifieds.git,,,,,,,,,,,,
2169,  openclassifieds||open_classifieds_2,,openclassifieds,open_classifieds_2,Open Classifieds 2,openclassifieds2,PHP,https://github.com/open-classifieds/openclassifieds2,,https://github.com/open-classifieds/openclassifieds2.git,,,,,,注册才能下载,,,,,,
2170,,,openconstructor_project,openconstructor,Open Constructor,,PHP,http://openconstructor.googlecode.com/svn/trunk/,GNU GPL v2,http://openconstructor.googlecode.com/svn/trunk/,,,,,,,,,,,,
2171,,,danny_ho,oes,Open Education System,Open Educational System (OES),PHP,http://sourceforge.net/projects/openeducation/,,http://sourceforge.net/projects/openeducation/,,,,,,,,,,,,
2172,  teethgrinder.co.uk||open_flash_chart,,teethgrinder.co.uk,open_flash_chart,Open Flash Chart,,"ActionScript,C#,JavaScript,PHP,Perl,Python",http://sourceforge.net/projects/openflashchart/,GNU Library or Lesser General Public License version 2.0 (LGPLv2),https://svn.code.sf.net/p/openflashchart/code/,,,,,,,,,,,,
2173,,,open_graph_protocol_project,open_graph_protocol,Open Graph protocol:TYPO3,,PHP,http://typo3.org/extensions/repository/view/jh_opengraphprotocol,GPL-2.0+,http://typo3.org/extensions/repository/view/jh_opengraphprotocol,,,,,,,,,,,,
2174,  public_knowledge_project||open_journal_systems  pkp||open_journal_systems,  public_knowledge_project||open_journal_systems  pkp||open_journal_systems,public_knowledge_project,open_journal_systems,Open Journal Systems,,PHP,https://github.com/pkp/ojs,,https://github.com/pkp/ojs.git,,,,,,,,,,,,
2175,  public_knowledge_project||open_journal_systems  pkp||open_journal_systems,  public_knowledge_project||open_journal_systems  pkp||open_journal_systems,pkp,open_journal_systems,Open Journal Systems,,PHP,https://github.com/pkp/ojs,,https://github.com/pkp/ojs.git,,,,,,,,,,,,
2176,  open_tibia_server_cms||open_tibia_server_cms  otscms||otscms,  open_tibia_server_cms||open_tibia_server_cms  otscms||otscms,open_tibia_server_cms,open_tibia_server_cms,Open Tibia Server CMS,OTSCMS,PHP,http://sourceforge.net/projects/otscms/,GNU General Public License version 2.0 (GPLv2),svn://svn.code.sf.net/p/otscms/code/,,,,,,,,,,,,
